 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016
54 1.91043e+07 1.98205e+07 3.65119e+07 6.8148e+07 1.68666e+07 1.33442e+07 2.44795e+07 1.82671e+07 2.04457e+07 6.0664e+07 1.30984e+07 3.98791e+07 2.1588e+07 2.76439e+07 2.16606e+07 3.52303e+07 3.85899e+07
55 2.61255e+07 1.86329e+07 2.02746e+07 4.60791e+07 2.04317e+07 1.58298e+07 2.4507e+07 2.43301e+07 2.0558e+07 4.57941e+07 1.66568e+07 4.21753e+07 1.31913e+07 4.49826e+07 3.40216e+07 3.76465e+07 3.1267e+07
56 3.78501e+07 4.34996e+07 1.62036e+07 2.92672e+07 2.07236e+07 2.40295e+07 2.53054e+07 1.54388e+07 2.19715e+07 6.03415e+07 2.19442e+07 3.72898e+07 1.73417e+07 3.3169e+07 3.72598e+07 4.23127e+07 2.43005e+07
57 3.66244e+07 2.87403e+07 2.04372e+07 3.41834e+07 1.46741e+07 1.58252e+07 3.39757e+07 3.15451e+07 2.28598e+07 5.90739e+07 1.52079e+07 3.2495e+07 2.03664e+07 2.6381e+07 3.35626e+07 2.57778e+07 5.38682e+07
58 1.98025e+07 1.93992e+07 3.72348e+07 2.36736e+07 1.38508e+07 1.1265e+07 1.55801e+07 2.015e+07 2.80434e+07 4.00578e+07 1.43641e+07 3.19909e+07 3.02185e+07 3.98713e+07 2.38453e+07 1.45083e+07 3.94175e+07
59 2.07555e+07 1.83216e+07 4.7261e+07 2.73264e+07 1.8903e+07 1.11048e+07 2.02765e+07 3.38676e+07 3.25069e+07 3.77827e+07 1.22089e+07 2.96264e+07 3.05237e+07 3.14215e+07 2.35355e+07 1.95566e+07 3.16297e+07
60 4.70789e+07 1.76218e+07 2.68259e+07 3.21654e+07 2.70228e+07 1.37306e+07 2.17773e+07 2.24493e+07 2.20681e+07 4.29493e+07 1.51846e+07 2.40523e+07 3.86657e+07 1.97441e+07 2.12627e+07 2.04412e+07 3.34764e+07
61 4.29462e+07 1.91132e+07 3.14923e+07 3.15569e+07 2.03264e+07 1.61988e+07 2.39348e+07 9.03165e+06 3.01431e+07 2.93722e+07 1.5766e+07 2.65361e+07 2.7344e+07 1.74726e+07 2.55484e+07 1.97366e+07 2.6466e+07
62 3.38729e+07 2.1205e+07 1.84247e+07 2.52006e+07 2.08566e+07 1.45635e+07 2.5997e+07 9.41097e+06 3.31379e+07 3.63912e+07 1.75223e+07 2.80791e+07 2.56362e+07 2.57441e+07 2.66892e+07 2.07778e+07 1.78382e+07
63 3.26583e+07 2.4252e+07 3.69419e+07 1.71803e+07 2.67914e+07 1.60064e+07 1.85766e+07 1.27303e+07 2.04829e+07 4.25452e+07 1.55028e+07 2.99987e+07 2.7031e+07 2.37117e+07 4.5096e+07 1.84165e+07 1.74101e+07
64 3.99997e+07 1.45285e+07 3e+07 1.46109e+07 3.47005e+07 1.93738e+07 1.20519e+07 1.39364e+07 2.20987e+07 5.01457e+07 1.66332e+07 2.54935e+07 2.59365e+07 1.52363e+07 2.97829e+07 1.88041e+07 2.36852e+07
65 3.43288e+07 2.40866e+07 2.57928e+07 1.56623e+07 3.64609e+07 1.14769e+07 1.0636e+07 1.62037e+07 2.3666e+07 5.65087e+07 1.79808e+07 3.09738e+07 2.83418e+07 1.80603e+07 3.90778e+07 3.72012e+07 2.90367e+07
66 2.77319e+07 2.40076e+07 2.0254e+07 2.21791e+07 2.33912e+07 1.30131e+07 7.39066e+07 1.67176e+07 2.39027e+07 6.48574e+07 1.54185e+07 4.34126e+07 3.77421e+07 1.84219e+07 2.69442e+07 3.14573e+07 2.28547e+07
67 2.83611e+07 2.20396e+07 1.78987e+07 2.06969e+07 3.03152e+07 1.39871e+07 4.92539e+07 1.15524e+07 3.19881e+07 4.54566e+07 1.79227e+07 2.23492e+07 3.64172e+07 1.60565e+07 2.7015e+07 3.1663e+07 2.62243e+07
68 2.45792e+07 2.78636e+07 2.10536e+07 2.33184e+07 3.71624e+07 1.58514e+07 4.34713e+07 1.28575e+07 2.12418e+07 4.41678e+07 2.04466e+07 1.65921e+07 2.21581e+07 1.06992e+07 4.90711e+07 2.61062e+07 2.54485e+07
69 2.08526e+07 2.46101e+07 2.4112e+07 2.47359e+07 3.54532e+07 2.08612e+07 3.31977e+07 1.11346e+07 2.98719e+07 4.62217e+07 2.26254e+07 1.27849e+07 1.78933e+07 1.50903e+07 2.85951e+07 2.48333e+07 2.84371e+07
70 3.07565e+07 2.97137e+07 1.9537e+07 1.33206e+07 3.16934e+07 1.79037e+07 3.25751e+07 8.55945e+06 2.99801e+07 3.55772e+07 1.29018e+07 1.3302e+07 1.83142e+07 1.43345e+07 1.82124e+07 2.68934e+07 3.3168e+07
71 3.28967e+07 2.95927e+07 2.21585e+07 1.36584e+07 3.12767e+07 1.44937e+07 2.44967e+07 1.73747e+07 3.41671e+07 3.50211e+07 1.08152e+07 1.44256e+07 1.63457e+07 1.93627e+07 1.5413e+07 3.297e+07 4.00611e+07
72 2.13935e+07 2.37146e+07 1.34905e+07 2.23186e+07 2.7967e+07 1.54395e+07 2.3604e+07 2.42768e+07 3.08271e+07 4.13543e+07 1.44622e+07 1.68053e+07 1.0129e+07 1.57746e+07 2.02511e+07 2.94608e+07 1.96784e+07
73 2.87742e+07 1.84027e+07 1.57008e+07 2.46744e+07 2.2829e+07 1.43795e+07 2.98434e+07 2.24133e+07 2.55813e+07 2.07208e+07 1.51213e+07 2.46719e+07 1.87043e+07 2.00016e+07 1.87587e+07 1.6147e+07 3.71167e+07
74 2.41931e+07 1.26418e+07 1.5299e+07 2.50294e+07 2.56484e+07 1.49523e+07 2.7843e+07 2.81875e+07 3.64809e+07 2.94068e+07 1.13744e+07 1.53242e+07 1.67078e+07 2.55187e+07 7.13421e+06 1.61547e+07 1.64385e+07
75 2.45358e+07 1.02739e+07 1.56913e+07 2.12002e+07 1.85465e+07 1.87861e+07 3.17283e+07 2.90224e+07 3.50447e+07 2.7317e+07 1.20534e+07 1.57913e+07 2.70742e+07 2.23617e+07 1.01153e+07 1.58849e+07 1.67357e+07
76 1.86602e+07 1.43196e+07 3.2526e+07 1.66733e+07 2.19211e+07 1.78698e+07 3.63255e+07 3.31395e+07 3.05896e+07 2.31817e+07 2.00035e+07 1.53683e+07 1.97318e+07 2.20891e+07 1.6493e+07 1.75534e+07 3.64779e+07
77 1.11408e+07 1.93615e+07 2.57667e+07 1.67411e+07 1.71882e+07 1.49733e+07 4.02616e+07 3.64017e+07 1.35576e+07 2.99636e+07 2.10061e+07 1.85856e+07 2.42058e+07 2.90664e+07 2.34604e+07 1.9669e+07 4.22151e+07
78 4.34913e+07 1.66697e+07 2.32825e+07 1.59783e+07 3.45992e+07 1.38308e+07 3.7166e+07 2.69349e+07 1.86367e+07 3.18276e+07 1.22533e+07 1.54891e+07 2.41169e+07 1.93906e+07 2.11611e+07 9.91103e+06 2.8263e+07
79 3.48684e+07 2.36308e+07 2.5329e+07 1.6757e+07 4.37265e+07 1.242e+07 3.46371e+07 2.84759e+07 2.17884e+07 2.85187e+07 5.93383e+06 2.23971e+07 5.05176e+07 2.12516e+07 3.384e+07 1.44026e+07 3.4518e+07
80 2.89936e+07 2.90957e+07 2.53147e+07 1.53338e+07 3.28295e+07 1.7574e+07 3.19983e+07 3.22301e+07 1.3928e+07 3.68049e+07 9.53743e+06 1.47372e+07 5.73102e+07 1.99537e+07 4.2556e+07 2.07555e+07 3.64199e+07
81 2.6495e+07 2.64403e+07 1.98238e+07 1.6595e+07 1.71505e+07 1.55114e+07 2.34657e+07 3.32427e+07 3.31018e+07 2.46347e+07 1.20564e+07 1.3126e+07 4.54395e+07 1.82177e+07 2.57245e+07 1.45965e+07 1.98924e+07
82 3.28354e+07 2.58904e+07 2.17797e+07 2.11376e+07 1.66833e+07 5.71032e+06 2.12868e+07 4.81313e+07 3.65742e+07 3.32177e+07 1.58686e+07 1.768e+07 3.37594e+07 1.04353e+07 1.75836e+07 1.52347e+07 4.29232e+07
83 2.87524e+07 3.41771e+07 2.63257e+07 2.26501e+07 1.40172e+07 4.94304e+06 2.31655e+07 3.80491e+07 3.66134e+07 3.31099e+07 1.5713e+07 1.76291e+07 3.21805e+07 1.88184e+07 1.40677e+07 1.11246e+07 3.66288e+07
84 3.76367e+07 3.79337e+07 3.04136e+07 1.7986e+07 1.63386e+07 7.4823e+06 3.69439e+07 4.9328e+07 3.74456e+07 3.46765e+07 7.98263e+06 1.96086e+07 3.78171e+07 1.76887e+07 2.73089e+07 1.16225e+07 2.80262e+07
85 2.14698e+07 3.02129e+07 1.52852e+07 1.73231e+07 1.5787e+07 1.07283e+07 3.54248e+07 4.42965e+07 3.02278e+07 3.17963e+07 7.6917e+06 1.55126e+07 2.87342e+07 2.41239e+07 2.78149e+07 1.41284e+07 2.11866e+07
86 2.71473e+07 2.66339e+07 2.29024e+07 1.99433e+07 1.84752e+07 1.10625e+07 2.27367e+07 4.19354e+07 2.77421e+07 4.12978e+07 1.2027e+07 1.48458e+07 2.43973e+07 1.99416e+07 4.1135e+07 1.4265e+07 9.9416e+06
87 2.22497e+07 1.99558e+07 1.7099e+07 1.54722e+07 3.01207e+07 9.94959e+06 1.89204e+07 5.03612e+07 2.80505e+07 3.09824e+07 1.27789e+07 1.44302e+07 3.66266e+07 2.15491e+07 3.26966e+07 1.19547e+07 1.09206e+07
88 2.95067e+07 2.27076e+07 2.14335e+07 1.21897e+07 1.90265e+07 9.55997e+06 2.64215e+07 4.80012e+07 3.17687e+07 2.97993e+07 1.14506e+07 1.21828e+07 1.82492e+07 2.70388e+07 2.66422e+07 1.93686e+07 2.22398e+07
89 1.5341e+07 2.24626e+07 2.86199e+07 2.04586e+07 2.54073e+07 1.65293e+07 3.23727e+07 5.37391e+07 3.35932e+07 2.71976e+07 1.11673e+07 1.78948e+07 4.07209e+07 2.94387e+07 2.62644e+07 1.70051e+07 2.40264e+07
90 1.91412e+07 2.6423e+07 3.65221e+07 1.26632e+07 3.92416e+07 2.17611e+07 5.00233e+07 4.93331e+07 2.19994e+07 3.62505e+07 4.65191e+06 1.25651e+07 2.45963e+07 3.19399e+07 2.72234e+07 2.07339e+07 2.20437e+07
91 2.90956e+07 2.63402e+07 3.20779e+07 1.67275e+07 2.46981e+07 2.8711e+07 5.3715e+07 3.65253e+07 2.44608e+07 2.51885e+07 8.78282e+06 1.55877e+07 3.21112e+07 4.14783e+07 1.94552e+07 2.009e+07 1.35232e+07
92 1.85082e+07 2.71127e+07 2.16814e+07 2.29866e+07 2.19587e+07 2.0767e+07 4.55114e+07 3.65735e+07 2.5506e+07 3.02167e+07 1.63457e+07 1.61928e+07 3.29492e+07 2.05845e+07 1.51886e+07 2.06275e+07 1.4786e+07
93 1.77137e+07 3.45563e+07 2.86288e+07 2.25943e+07 5.58024e+07 1.57896e+07 3.87909e+07 3.72857e+07 2.62141e+07 3.78846e+07 3.11405e+07 1.21693e+07 6.56612e+07 1.66876e+07 1.5585e+07 2.35785e+07 9.71582e+06
94 2.06347e+07 2.25313e+07 3.82582e+07 2.78151e+07 4.22114e+07 2.95183e+07 5.25517e+07 3.28029e+07 2.48076e+07 5.44958e+07 3.58922e+07 1.27466e+07 3.28179e+07 2.29944e+07 2.1259e+07 1.62506e+07 1.00144e+07
95 2.44229e+07 2.30638e+07 1.8857e+07 2.08273e+07 3.23301e+07 4.29623e+07 5.88563e+07 2.86295e+07 1.39797e+07 3.40383e+07 3.23786e+07 9.518e+06 4.20158e+07 2.57695e+07 2.38762e+07 1.30079e+07 1.1353e+07
96 2.57763e+07 2.66614e+07 2.1469e+07 2.41014e+07 3.83551e+07 3.16704e+07 6.78282e+07 1.95273e+07 2.58572e+07 2.62956e+07 3.76575e+07 4.9492e+06 3.25161e+07 2.0395e+07 2.71908e+07 9.87535e+06 1.76341e+07
97 3.2633e+07 2.38137e+07 4.38373e+07 1.81455e+07 4.30963e+07 3.42114e+07 5.00296e+07 1.11963e+07 2.09453e+07 4.84615e+07 3.32496e+07 1.05758e+07 2.24109e+07 1.59213e+07 2.40292e+07 1.24774e+07 1.96329e+07
98 3.40098e+07 2.78433e+07 4.40332e+07 2.12203e+07 4.32248e+07 3.84872e+07 3.55061e+07 1.68584e+07 2.54726e+07 3.63932e+07 2.53069e+07 1.70545e+07 2.61462e+07 1.57518e+07 2.69564e+07 1.58118e+07 1.83545e+07
99 2.4636e+07 2.11773e+07 2.95725e+07 2.03103e+07 4.55802e+07 3.19806e+07 3.0236e+07 2.10673e+07 1.78638e+07 5.96302e+07 1.8078e+07 1.48582e+07 2.54112e+07 1.86987e+07 3.05745e+07 1.27259e+07 1.91041e+07
